Latitude,ZipCode,City,Longitude,County,State,ZipCodeClass
42.3524,60030,GRAYSLAKE,-88.0545,LAKE,IL,STANDARD
42.3751,60031,GURNEE,-87.9397,LAKE,IL,STANDARD
42.3630,60033,HARVARD,-88.4954,MCHENRY,IL,STANDARD
42.4552,60034,HEBRON,-88.4308,MCHENRY,IL,STANDARD
42.1874,60035,HIGHLAND PARK,-87.8119,LAKE,IL,STANDARD
42.2551,60037,FORT SHERIDAN,-87.8183,LAKE,IL,STANDARD
42.0980,60038,PALATINE,-88.0141,COOK,IL,UNIQUE
42.3248,60039,CRYSTAL LAKE,-88.4525,MCHENRY,IL,STANDARD
42.2074,60040,HIGHWOOD,-87.8147,LAKE,IL,STANDARD
42.3665,60041,INGLESIDE,-88.1457,LAKE,IL,STANDARD
42.2718,60042,ISLAND LAKE,-88.1885,LAKE,IL,STANDARD
42.0884,60043,KENILWORTH,-87.7146,COOK,IL,STANDARD
42.2942,60044,LAKE BLUFF,-87.8677,LAKE,IL,STANDARD
42.2400,60045,LAKE FOREST,-87.8776,LAKE,IL,STANDARD
42.3813,60046,LAKE VILLA,-87.9991,LAKE,IL,STANDARD
42.2165,60047,LAKE ZURICH,-88.0769,LAKE,IL,STANDARD
42.2895,60048,LIBERTYVILLE,-87.9577,LAKE,IL,STANDARD
42.1987,60049,LONG GROVE,-88.0419,LAKE,IL,UNIQUE
42.2967,60050,MCHENRY,-88.3209,MCHENRY,IL,STANDARD
42.3248,60051,MCHENRY,-88.4525,MCHENRY,IL,STANDARD
42.0393,60053,MORTON GROVE,-87.7938,COOK,IL,STANDARD
42.0980,60055,PALATINE,-88.0141,COOK,IL,UNIQUE
42.0624,60056,MOUNT PROSPECT,-87.9318,COOK,IL,STANDARD
42.2525,60060,MUNDELEIN,-88.0273,LAKE,IL,STANDARD
42.2312,60061,VERNON HILLS,-87.9630,LAKE,IL,STANDARD
42.1202,60062,NORTHBROOK,-87.8388,COOK,IL,STANDARD
42.3473,60064,NORTH CHICAGO,-87.9630,LAKE,IL,STANDARD
41.8119,60065,NORTHBROOK,-87.6873,COOK,IL,STANDARD
42.1020,60067,PALATINE,-88.0558,COOK,IL,STANDARD
42.0372,60068,PARK RIDGE,-87.8437,COOK,IL,STANDARD
42.3091,60069,LINCOLNSHIRE,-87.9872,LAKE,IL,STANDARD
42.1058,60070,PROSPECT HEIGHTS,-87.9395,COOK,IL,STANDARD
42.3285,60071,RICHMOND,-88.4299,MCHENRY,IL,STANDARD
42.4048,60072,RINGWOOD,-88.3054,MCHENRY,IL,STANDARD
42.2792,60073,ROUND LAKE,-88.0502,LAKE,IL,STANDARD
42.1299,60074,PALATINE,-88.0494,COOK,IL,STANDARD
42.3228,60075,RUSSELL,-87.6101,LAKE,IL,PO BOX ONLY
42.0579,60076,SKOKIE,-87.8836,COOK,IL,STANDARD
42.0347,60077,SKOKIE,-87.7627,COOK,IL,STANDARD
41.8119,60078,PALATINE,-87.6873,COOK,IL,STANDARD
42.3228,60079,WAUKEGAN,-87.6101,LAKE,IL,STANDARD
42.4425,60080,SOLON MILLS,-88.2760,MCHENRY,IL,PO BOX ONLY
42.3673,60081,SPRING GROVE,-88.2526,MCHENRY,IL,STANDARD
42.1164,60082,TECHNY,-87.8121,COOK,IL,PO BOX ONLY
42.4401,60083,WADSWORTH,-87.9400,LAKE,IL,STANDARD
42.2499,60084,WAUCONDA,-88.0731,LAKE,IL,STANDARD
42.3274,60085,WAUKEGAN,-87.9820,LAKE,IL,STANDARD
42.4334,60086,NORTH CHICAGO,-87.7766,LAKE,IL,UNIQUE
42.3729,60087,WAUKEGAN,-87.8685,LAKE,IL,STANDARD
42.3093,60088,GREAT LAKES,-87.8543,LAKE,IL,STANDARD
42.1804,60089,BUFFALO GROVE,-87.9608,LAKE,IL,STANDARD
42.1242,60090,WHEELING,-87.9338,COOK,IL,STANDARD
42.0792,60091,WILMETTE,-87.7284,COOK,IL,STANDARD
42.3228,60092,LIBERTYVILLE,-87.6101,LAKE,IL,STANDARD
42.1122,60093,WINNETKA,-87.9402,COOK,IL,STANDARD
41.8119,60094,PALATINE,-87.6873,COOK,IL,STANDARD
41.8119,60095,PALATINE,-87.6873,COOK,IL,STANDARD
42.4783,60096,WINTHROP HARBOR,-87.8342,LAKE,IL,STANDARD
42.3552,60097,WONDER LAKE,-88.3328,MCHENRY,IL,STANDARD
42.3203,60098,WOODSTOCK,-88.4628,MCHENRY,IL,STANDARD
42.4558,60099,ZION,-87.8850,LAKE,IL,STANDARD
41.8876,60101,ADDISON,-88.0225,DU PAGE,IL,STANDARD
42.2807,60102,ALGONQUIN,-88.4619,MCHENRY,IL,STANDARD
42.0334,60103,BARTLETT,-88.1578,COOK,IL,STANDARD
41.8119,60104,BELLWOOD,-87.6873,COOK,IL,STANDARD
41.8397,60105,BENSENVILLE,-88.0887,DU PAGE,IL,UNIQUE
41.8397,60106,BENSENVILLE,-88.0887,DU PAGE,IL,STANDARD
42.0191,60107,STREAMWOOD,-88.1785,COOK,IL,STANDARD
41.8397,60108,BLOOMINGDALE,-88.0887,DU PAGE,IL,STANDARD
42.0458,60109,BURLINGTON,-88.5390,KANE,IL,PO BOX ONLY
42.1250,60110,CARPENTERSVILLE,-88.2972,KANE,IL,STANDARD
42.0086,60111,CLARE,-88.8306,DE KALB,IL,STANDARD
41.9262,60112,CORTLAND,-88.6840,DE KALB,IL,PO BOX ONLY
41.9312,60113,CRESTON,-88.9566,OGLE,IL,PO BOX ONLY
41.8168,60115,DEKALB,-88.7910,DE KALB,IL,STANDARD
41.8397,60116,CAROL STREAM,-88.0887,DU PAGE,IL,UNIQUE
41.8397,60117,BLOOMINGDALE,-88.0887,DU PAGE,IL,UNIQUE
42.0229,60118,DUNDEE,-88.4178,KANE,IL,STANDARD
41.8349,60119,ELBURN,-88.4699,KANE,IL,STANDARD
41.9907,60120,ELGIN,-88.4298,KANE,IL,STANDARD
42.0413,60121,ELGIN,-88.3126,KANE,IL,STANDARD
42.0671,60122,ELGIN,-88.3050,KANE,IL,UNIQUE
42.0363,60123,ELGIN,-88.3710,KANE,IL,STANDARD
41.8397,60125,CAROL STREAM,-88.0887,DU PAGE,IL,UNIQUE
41.8835,60126,ELMHURST,-87.9464,DU PAGE,IL,STANDARD
41.8397,60128,CAROL STREAM,-88.0887,DU PAGE,IL,UNIQUE
42.0429,60129,ESMOND,-88.9198,DE KALB,IL,STANDARD
41.8119,60130,FOREST PARK,-87.6873,COOK,IL,STANDARD
41.9360,60131,FRANKLIN PARK,-87.8850,COOK,IL,STANDARD
41.8397,60132,CAROL STREAM,-88.0887,DU PAGE,IL,UNIQUE
41.9753,60133,HANOVER PARK,-88.1388,COOK,IL,STANDARD
41.9797,60134,GENEVA,-88.4062,KANE,IL,STANDARD
42.1015,60135,GENOA,-88.7181,DE KALB,IL,STANDARD
42.1025,60136,GILBERTS,-88.3799,KANE,IL,STANDARD
41.8720,60137,GLEN ELLYN,-88.0294,DU PAGE,IL,STANDARD
41.8397,60138,GLEN ELLYN,-88.0887,DU PAGE,IL,STANDARD
41.8397,60139,GLENDALE HEIGHTS,-88.0887,DU PAGE,IL,STANDARD
42.0279,60140,HAMPSHIRE,-88.4548,KANE,IL,STANDARD
41.8119,60141,HINES,-87.6873,COOK,IL,PO BOX ONLY
42.1974,60142,HUNTLEY,-88.4508,MCHENRY,IL,STANDARD
41.8397,60143,ITASCA,-88.0887,DU PAGE,IL,STANDARD
41.9370,60144,KANEVILLE,-88.4202,KANE,IL,PO BOX ONLY
42.0908,60145,KINGSTON,-88.7628,DE KALB,IL,STANDARD
42.0870,60146,KIRKLAND,-88.8712,DE KALB,IL,STANDARD
41.9370,60147,LAFOX,-88.4202,KANE,IL,PO BOX ONLY
41.8698,60148,LOMBARD,-88.0039,DU PAGE,IL,STANDARD
41.9317,60150,MALTA,-88.8852,DE KALB,IL,STANDARD
41.9229,60151,MAPLE PARK,-88.5079,KANE,IL,STANDARD
42.2552,60152,MARENGO,-88.6079,MCHENRY,IL,STANDARD
41.8119,60153,MAYWOOD,-87.6873,COOK,IL,STANDARD
41.8119,60154,WESTCHESTER,-87.6873,COOK,IL,STANDARD
41.8119,60155,BROADVIEW,-87.6873,COOK,IL,STANDARD
42.1832,60156,LAKE IN THE HILLS,-88.3453,MCHENRY,IL,STANDARD
41.8397,60157,MEDINAH,-88.0887,DU PAGE,IL,STANDARD
41.8119,60159,SCHAUMBURG,-87.6873,COOK,IL,STANDARD
41.9149,60160,MELROSE PARK,-87.8587,COOK,IL,STANDARD
41.8119,60161,MELROSE PARK,-87.6873,COOK,IL,STANDARD
41.8119,60162,HILLSIDE,-87.6873,COOK,IL,STANDARD
41.8119,60163,BERKELEY,-87.6873,COOK,IL,STANDARD
41.9214,60164,MELROSE PARK,-87.8924,COOK,IL,STANDARD
41.9074,60165,STONE PARK,-87.8780,COOK,IL,STANDARD
41.8119,60168,SCHAUMBURG,-87.6873,COOK,IL,STANDARD
42.0258,60170,PLATO CENTER,-88.4259,KANE,IL,STANDARD
41.9232,60171,RIVER GROVE,-87.8393,COOK,IL,STANDARD
41.8397,60172,ROSELLE,-88.0887,DU PAGE,IL,STANDARD
42.0798,60173,SCHAUMBURG,-88.0464,COOK,IL,STANDARD
41.9372,60174,SAINT CHARLES,-88.4302,KANE,IL,STANDARD
41.9432,60175,SAINT CHARLES,-88.3869,KANE,IL,STANDARD
41.9592,60176,SCHILLER PARK,-87.8734,COOK,IL,STANDARD
42.0075,60177,SOUTH ELGIN,-88.4059,KANE,IL,STANDARD
41.8937,60178,SYCAMORE,-88.6856,DE KALB,IL,STANDARD
42.0793,60179,HOFFMAN ESTATES,-88.2237,COOK,IL,UNIQUE
42.2226,60180,UNION,-88.5251,MCHENRY,IL,STANDARD
41.8754,60181,VILLA PARK,-87.9764,DU PAGE,IL,STANDARD
41.9087,60182,VIRGIL,-88.5992,KANE,IL,STANDARD
41.9370,60183,WASCO,-88.4202,KANE,IL,PO BOX ONLY
41.8397,60184,WAYNE,-88.0887,DU PAGE,IL,STANDARD
41.8397,60185,WEST CHICAGO,-88.0887,DU PAGE,IL,STANDARD
41.8397,60186,WEST CHICAGO,-88.0887,DU PAGE,IL,STANDARD
41.8397,60187,WHEATON,-88.0887,DU PAGE,IL,STANDARD
41.8397,60188,CAROL STREAM,-88.0887,DU PAGE,IL,STANDARD
41.8397,60189,WHEATON,-88.0887,DU PAGE,IL,STANDARD
41.8397,60190,WINFIELD,-88.0887,DU PAGE,IL,STANDARD
41.8397,60191,WOOD DALE,-88.0887,DU PAGE,IL,STANDARD
42.0925,60192,SCHAUMBURG,-88.1161,COOK,IL,STANDARD
42.0168,60193,SCHAUMBURG,-88.1178,COOK,IL,STANDARD
42.0289,60194,SCHAUMBURG,-88.1167,COOK,IL,STANDARD
42.0764,60195,SCHAUMBURG,-88.1093,COOK,IL,STANDARD
42.0564,60196,SCHAUMBURG,-88.0725,COOK,IL,UNIQUE
41.8397,60197,CAROL STREAM,-88.0887,DU PAGE,IL,STANDARD
41.8397,60199,CAROL STREAM,-88.0887,DU PAGE,IL,STANDARD
42.0491,60201,EVANSTON,-87.7022,COOK,IL,STANDARD
42.0445,60202,EVANSTON,-87.6880,COOK,IL,STANDARD
42.0479,60203,EVANSTON,-87.7182,COOK,IL,STANDARD
41.8119,60204,EVANSTON,-87.6873,COOK,IL,STANDARD
42.0586,60208,EVANSTON,-87.6845,COOK,IL,UNIQUE
42.0497,60209,EVANSTON,-87.6794,COOK,IL,UNIQUE
41.8119,60301,OAK PARK,-87.6873,COOK,IL,STANDARD
41.8119,60302,OAK PARK,-87.6873,COOK,IL,STANDARD
41.8119,60303,OAK PARK,-87.6873,COOK,IL,STANDARD
41.8119,60304,OAK PARK,-87.6873,COOK,IL,STANDARD
41.8119,60305,RIVER FOREST,-87.6873,COOK,IL,STANDARD
41.9610,60399,BENSENVILLE,-87.9410,DU PAGE,IL,UNIQUE
41.3569,60401,BEECHER,-87.6267,WILL,IL,STANDARD
41.8119,60402,BERWYN,-87.6873,COOK,IL,STANDARD
41.8119,60406,BLUE ISLAND,-87.6873,COOK,IL,STANDARD
41.2387,60407,BRACEVILLE,-88.2788,GRUNDY,IL,STANDARD
41.2859,60408,BRAIDWOOD,-88.0172,WILL,IL,STANDARD
41.8119,60409,CALUMET CITY,-87.6873,COOK,IL,STANDARD
41.4331,60410,CHANNAHON,-88.1993,WILL,IL,STANDARD
41.8119,60411,CHICAGO HEIGHTS,-87.6873,COOK,IL,STANDARD
41.8119,60412,CHICAGO HEIGHTS,-87.6873,COOK,IL,STANDARD
41.8119,60415,CHICAGO RIDGE,-87.6873,COOK,IL,STANDARD
41.2840,60416,COAL CITY,-88.3748,GRUNDY,IL,STANDARD
41.4267,60417,CRETE,-87.6212,WILL,IL,STANDARD
41.8119,60419,DOLTON,-87.6873,COOK,IL,STANDARD
41.0596,60420,DWIGHT,-88.4171,LIVINGSTON,IL,STANDARD
41.4429,60421,ELWOOD,-88.0906,WILL,IL,STANDARD
41.8119,60422,FLOSSMOOR,-87.6873,COOK,IL,STANDARD
41.4517,60423,FRANKFORT,-87.8961,WILL,IL,STANDARD
41.1775,60424,GARDNER,-88.3380,GRUNDY,IL,STANDARD
41.8119,60425,GLENWOOD,-87.6873,COOK,IL,STANDARD
41.8119,60426,HARVEY,-87.6873,COOK,IL,STANDARD
41.8119,60429,HAZEL CREST,-87.6873,COOK,IL,STANDARD
41.8119,60430,HOMEWOOD,-87.6873,COOK,IL,STANDARD
41.4712,60431,JOLIET,-87.9391,WILL,IL,STANDARD
41.5427,60432,JOLIET,-88.0451,WILL,IL,STANDARD
41.4763,60433,JOLIET,-87.8822,WILL,IL,STANDARD
41.5254,60434,JOLIET,-88.0842,WILL,IL,STANDARD
41.4687,60435,JOLIET,-87.9380,WILL,IL,STANDARD
41.4884,60436,JOLIET,-88.1572,WILL,IL,STANDARD
41.1881,60437,KINSMAN,-88.4724,GRUNDY,IL,STANDARD
41.8119,60438,LANSING,-87.6873,COOK,IL,STANDARD
41.7074,60439,LEMONT,-87.9756,DU PAGE,IL,STANDARD
41.6233,60440,BOLINGBROOK,-88.0225,WILL,IL,STANDARD
41.5526,60441,LOCKPORT,-88.0313,WILL,IL,STANDARD
41.4919,60442,MANHATTAN,-87.9791,WILL,IL,STANDARD
41.8119,60443,MATTESON,-87.6873,COOK,IL,STANDARD
41.2264,60444,MAZON,-88.4217,GRUNDY,IL,STANDARD
41.8119,60445,MIDLOTHIAN,-87.6873,COOK,IL,STANDARD
41.6404,60446,ROMEOVILLE,-88.0696,WILL,IL,STANDARD
41.4299,60447,MINOOKA,-88.4229,GRUNDY,IL,STANDARD
41.4260,60448,MOKENA,-88.0068,WILL,IL,STANDARD
41.4123,60449,MONEE,-87.7866,WILL,IL,STANDARD
41.3374,60450,MORRIS,-88.4302,GRUNDY,IL,STANDARD
41.5108,60451,NEW LENOX,-87.9618,WILL,IL,STANDARD
41.8119,60452,OAK FOREST,-87.6873,COOK,IL,STANDARD
41.8119,60453,OAK LAWN,-87.6873,COOK,IL,STANDARD
41.8119,60454,OAK LAWN,-87.6873,COOK,IL,STANDARD
41.8119,60455,BRIDGEVIEW,-87.6873,COOK,IL,STANDARD
41.8119,60456,HOMETOWN,-87.6873,COOK,IL,STANDARD
41.8119,60457,HICKORY HILLS,-87.6873,COOK,IL,STANDARD
41.8119,60458,JUSTICE,-87.6873,COOK,IL,STANDARD
41.8119,60459,BURBANK,-87.6873,COOK,IL,STANDARD
40.9988,60460,ODELL,-88.5385,LIVINGSTON,IL,STANDARD
41.8119,60461,OLYMPIA FIELDS,-87.6873,COOK,IL,STANDARD
41.8119,60462,ORLAND PARK,-87.6873,COOK,IL,STANDARD
41.8119,60463,PALOS HEIGHTS,-87.6873,COOK,IL,STANDARD
41.8119,60464,PALOS PARK,-87.6873,COOK,IL,STANDARD
41.8119,60465,PALOS HILLS,-87.6873,COOK,IL,STANDARD
41.8119,60466,PARK FOREST,-87.6873,COOK,IL,STANDARD
41.8119,60467,ORLAND PARK,-87.6873,COOK,IL,STANDARD
41.3463,60468,PEOTONE,-87.7721,WILL,IL,STANDARD
41.8119,60469,POSEN,-87.6873,COOK,IL,STANDARD
41.1725,60470,RANSOM,-88.6638,LA SALLE,IL,STANDARD
41.8119,60471,RICHTON PARK,-87.6873,COOK,IL,STANDARD
41.9527,60472,ROBBINS,-87.8789,COOK,IL,STANDARD
41.8119,60473,SOUTH HOLLAND,-87.6873,COOK,IL,STANDARD
41.1719,60474,SOUTH WILMINGTON,-88.2673,GRUNDY,IL,PO BOX ONLY
41.8119,60475,STEGER,-87.6873,COOK,IL,STANDARD
41.8119,60476,THORNTON,-87.6873,COOK,IL,STANDARD
42.1435,60477,TINLEY PARK,-88.0265,COOK,IL,STANDARD
41.8119,60478,COUNTRY CLUB HILLS,-87.6873,COOK,IL,STANDARD
41.2473,60479,VERONA,-88.5056,GRUNDY,IL,STANDARD
41.8119,60480,WILLOW SPRINGS,-87.6873,COOK,IL,STANDARD
41.3593,60481,WILMINGTON,-88.0847,WILL,IL,STANDARD
41.8119,60482,WORTH,-87.6873,COOK,IL,STANDARD
41.6790,60490,BOLINGBROOK,-88.1403,WILL,IL,STANDARD
41.8119,60499,BEDFORD PARK,-87.6873,COOK,IL,PO BOX ONLY
41.8119,60501,SUMMIT ARGO,-87.6873,COOK,IL,STANDARD
41.7684,60504,AURORA,-88.1366,DU PAGE,IL,STANDARD
41.7655,60505,AURORA,-88.4054,KANE,IL,STANDARD
41.7908,60506,AURORA,-88.4168,KANE,IL,STANDARD
41.9370,60507,AURORA,-88.4202,KANE,IL,STANDARD
41.8283,60510,BATAVIA,-88.4073,KANE,IL,STANDARD
41.7643,60511,BIG ROCK,-88.5457,KANE,IL,STANDARD
41.6984,60512,BRISTOL,-88.4279,KENDALL,IL,STANDARD
41.8119,60513,BROOKFIELD,-87.6873,COOK,IL,STANDARD
41.7743,60514,CLARENDON HILLS,-87.9661,DU PAGE,IL,STANDARD
41.7963,60515,DOWNERS GROVE,-88.0123,DU PAGE,IL,STANDARD
41.7523,60516,DOWNERS GROVE,-88.0218,DU PAGE,IL,STANDARD
41.7368,60517,WOODRIDGE,-88.0417,DU PAGE,IL,STANDARD
41.5499,60518,EARLVILLE,-88.9360,LA SALLE,IL,STANDARD
41.7772,60519,EOLA,-88.2462,DU PAGE,IL,PO BOX ONLY
41.7407,60520,HINCKLEY,-88.6861,DE KALB,IL,STANDARD
41.7821,60521,HINSDALE,-87.9668,DU PAGE,IL,STANDARD
41.8397,60522,HINSDALE,-88.0887,DU PAGE,IL,STANDARD
41.8371,60523,OAK BROOK,-87.9638,DU PAGE,IL,STANDARD
41.8119,60525,LA GRANGE,-87.6873,COOK,IL,STANDARD
41.8119,60526,LA GRANGE PARK,-87.6873,COOK,IL,STANDARD
41.8397,60527,WILLOWBROOK,-88.0887,DU PAGE,IL,STANDARD
41.7844,60530,LEE,-88.9751,LEE,IL,STANDARD
41.4781,60531,LELAND,-88.7265,LA SALLE,IL,STANDARD
41.7982,60532,LISLE,-88.0377,DU PAGE,IL,STANDARD
41.8119,60534,LYONS,-87.6873,COOK,IL,STANDARD
41.5903,60536,MILLBROOK,-88.5620,KENDALL,IL,PO BOX ONLY
41.5614,60537,MILLINGTON,-88.5975,KENDALL,IL,PO BOX ONLY
41.6438,60538,MONTGOMERY,-88.4580,KENDALL,IL,STANDARD
41.8239,60539,MOOSEHEART,-88.3340,KANE,IL,STANDARD
41.7590,60540,NAPERVILLE,-88.1524,DU PAGE,IL,STANDARD
41.5407,60541,NEWARK,-88.4929,KENDALL,IL,STANDARD
41.8074,60542,NORTH AURORA,-88.3352,KANE,IL,STANDARD
41.6310,60543,OSWEGO,-88.4205,KENDALL,IL,STANDARD
41.6325,60544,PLAINFIELD,-88.1697,WILL,IL,STANDARD
41.6286,60545,PLANO,-88.5138,KENDALL,IL,STANDARD
41.8119,60546,RIVERSIDE,-87.6873,COOK,IL,STANDARD
41.7021,60548,SANDWICH,-88.6889,DE KALB,IL,STANDARD
41.4897,60549,SERENA,-88.7525,LA SALLE,IL,STANDARD
41.7468,60550,SHABBONA,-88.8368,DE KALB,IL,STANDARD
41.5212,60551,SHERIDAN,-88.7110,LA SALLE,IL,STANDARD
41.8606,60552,SOMONAUK,-88.7830,DE KALB,IL,STANDARD
41.7967,60553,STEWARD,-89.0861,LEE,IL,STANDARD
41.7768,60554,SUGAR GROVE,-88.4517,KANE,IL,STANDARD
41.8054,60555,WARRENVILLE,-88.1716,DU PAGE,IL,STANDARD
41.7552,60556,WATERMAN,-88.7786,DE KALB,IL,STANDARD
41.4409,60557,WEDRON,-88.7703,LA SALLE,IL,PO BOX ONLY
41.8119,60558,WESTERN SPRINGS,-87.6873,COOK,IL,STANDARD
41.7999,60559,WESTMONT,-87.9707,DU PAGE,IL,STANDARD
41.6017,60560,YORKVILLE,-88.4375,KENDALL,IL,STANDARD
41.7434,60561,DARIEN,-87.9805,DU PAGE,IL,STANDARD
41.7825,60563,NAPERVILLE,-88.1499,DU PAGE,IL,STANDARD
41.6815,60564,NAPERVILLE,-88.2014,WILL,IL,STANDARD
41.7379,60565,NAPERVILLE,-88.1127,DU PAGE,IL,STANDARD
41.8397,60566,NAPERVILLE,-88.0887,DU PAGE,IL,STANDARD
41.8397,60567,NAPERVILLE,-88.0887,DU PAGE,IL,STANDARD
41.9356,60568,AURORA,-88.4324,KANE,IL,UNIQUE
41.8397,60570,HINSDALE,-88.0887,DU PAGE,IL,UNIQUE
41.8397,60572,AURORA,-88.0887,DU PAGE,IL,UNIQUE
41.8397,60597,FOX VALLEY,-88.0887,DU PAGE,IL,UNIQUE
41.8397,60598,AURORA,-88.0887,DU PAGE,IL,STANDARD
41.8397,60599,FOX VALLEY,-88.0887,DU PAGE,IL,STANDARD
41.8119,60601,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60602,CHICAGO,-87.6873,COOK,IL,STANDARD
42.0552,60603,CHICAGO,-87.7260,COOK,IL,STANDARD
41.8119,60604,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60605,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60606,CHICAGO,-87.6873,COOK,IL,STANDARD
41.9289,60607,CHICAGO,-87.8138,COOK,IL,STANDARD
41.8119,60608,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60609,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60610,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60611,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60612,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60613,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60614,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60615,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60616,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60617,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60618,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60619,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60620,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60621,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60622,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60623,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60624,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60625,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60626,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60628,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60629,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60630,CHICAGO,-87.6873,COOK,IL,STANDARD
42.0058,60631,CHICAGO,-87.8086,COOK,IL,STANDARD
41.8119,60632,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60633,CHICAGO,-87.6873,COOK,IL,STANDARD
41.9334,60634,CHICAGO,-87.8163,COOK,IL,STANDARD
41.8119,60636,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60637,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60638,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60639,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60640,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60641,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60643,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60644,CHICAGO,-87.6873,COOK,IL,STANDARD
42.0081,60645,CHICAGO,-87.7215,COOK,IL,STANDARD
42.0066,60646,CHICAGO,-87.7590,COOK,IL,STANDARD
41.8119,60647,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60649,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60651,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60652,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60653,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60654,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60655,CHICAGO,-87.6873,COOK,IL,STANDARD
41.9735,60656,CHICAGO,-87.8658,COOK,IL,STANDARD
41.8119,60657,CHICAGO,-87.6873,COOK,IL,STANDARD
41.9972,60659,CHICAGO,-87.7166,COOK,IL,STANDARD
41.8119,60660,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60661,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60663,CHICAGO,-87.6873,COOK,IL,UNIQUE
41.8119,60664,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60665,CHICAGO,-87.6873,COOK,IL,UNIQUE
41.9680,60666,AMF OHARE,-87.8912,COOK,IL,STANDARD
41.8119,60667,CHICAGO,-87.6873,COOK,IL,UNIQUE
41.8119,60668,CHICAGO,-87.6873,COOK,IL,UNIQUE
41.8119,60669,CHICAGO,-87.6873,COOK,IL,UNIQUE
41.8119,60670,CHICAGO,-87.6873,COOK,IL,UNIQUE
41.8119,60671,CHICAGO,-87.6873,COOK,IL,UNIQUE
41.8119,60672,CHICAGO,-87.6873,COOK,IL,UNIQUE
41.8119,60673,CHICAGO,-87.6873,COOK,IL,UNIQUE
41.8119,60674,CHICAGO,-87.6873,COOK,IL,UNIQUE
41.8119,60675,CHICAGO,-87.6873,COOK,IL,UNIQUE
41.8119,60677,CHICAGO,-87.6873,COOK,IL,UNIQUE
41.8119,60678,CHICAGO,-87.6873,COOK,IL,UNIQUE
41.8119,60679,CHICAGO,-87.6873,COOK,IL,UNIQUE
41.8119,60680,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60681,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60683,CHICAGO,-87.6873,COOK,IL,UNIQUE
41.8119,60684,CHICAGO,-87.6873,COOK,IL,UNIQUE
41.8119,60685,CHICAGO,-87.6873,COOK,IL,UNIQUE
41.8119,60687,CHICAGO,-87.6873,COOK,IL,UNIQUE
41.8500,60688,CHICAGO,-87.6500,COOK,IL,UNIQUE
41.8119,60690,CHICAGO,-87.6873,COOK,IL,STANDARD
41.8119,60691,CHICAGO,-87.6873,COOK,IL,STANDARD
42.0964,60693,CHICAGO,-87.7179,COOK,IL,STANDARD
41.8119,60694,CHICAGO,-87.6873,COOK,IL,UNIQUE
41.8500,60696,CHICAGO,-87.6500,COOK,IL,UNIQUE
41.8119,60697,CHICAGO,-87.6873,COOK,IL,UNIQUE
41.8119,60699,CHICAGO,-87.6873,COOK,IL,UNIQUE
41.8119,60701,CHICAGO,-87.6873,COOK,IL,STANDARD
